1537194317, 09/17/18, 14:25:17, 24.38, 1.089, 91.6, 0.0, 240.0, 0
1537194319, 09/17/18, 14:25:19, 24.38, 1.089, 91.6, 0.0, 240.0, 0
1537194320, 09/17/18, 14:25:20, 24.38, 1.089, 91.6, 0.0, 240.0, 0
1537194321, 09/17/18, 14:25:21, 24.38, 1.089, 91.6, 0.0, 240.0, 0
1537194323, 09/17/18, 14:25:23, 24.38, 1.089, 96.2, 0.0, 240.0, 0
1537194324, 09/17/18, 14:25:24, 24.38, 1.089, 96.2, 0.0, 240.0, 0
1537194326, 09/17/18, 14:25:26, 24.38, 1.089, 96.2, 0.0, 240.0, 0
1537194327, 09/17/18, 14:25:27, 24.38, 1.089, 96.2, 0.0, 240.0, 0
1537194328, 09/17/18, 14:25:28, 24.38, 1.089, 96.2, 0.0, 240.0, 0
1537194329, 09/17/18, 14:25:29, 24.38, 1.089, 96.2, 0.0, 240.0, 0
1537194331, 09/17/18, 14:25:31, 24.38, 1.089, 96.2, 0.0, 240.0, 0
1537194332, 09/17/18, 14:25:32, 24.38, 1.089, 96.2, 0.0, 240.0, 0
1537194334, 09/17/18, 14:25:34, 24.38, 1.089, 91.3, 0.0, 240.0, 0
1537194335, 09/17/18, 14:25:35, 24.38, 1.089, 91.3, 0.0, 240.0, 0
1537194336, 09/17/18, 14:25:36, 24.38, 1.089, 91.3, 0.0, 240.0, 0
1537194337, 09/17/18, 14:25:37, 24.38, 1.089, 91.3, 0.0, 240.0, 0
1537194339, 09/17/18, 14:25:39, 24.38, 1.089, 91.3, 0.0, 240.0, 0
1537194340, 09/17/18, 14:25:40, 24.38, 1.089, 91.3, 0.0, 240.0, 0
1537194341, 09/17/18, 14:25:41, 24.38, 1.089, 91.3, 0.0, 240.0, 0
1537194343, 09/17/18, 14:25:43, 24.38, 1.089, 91.6, 0.0, 240.0, 0
1537194344, 09/17/18, 14:25:44, 24.38, 1.089, 91.6, 0.0, 240.0, 0
1537194346, 09/17/18, 14:25:46, 24.38, 1.089, 91.6, 0.0, 240.0, 0
1537194347, 09/17/18, 14:25:47, 24.38, 1.089, 91.6, 0.0, 240.0, 0
1537194348, 09/17/18, 14:25:48, 24.38, 1.089, 91.6, 0.0, 240.0, 0
1537194349, 09/17/18, 14:25:49, 24.38, 1.089, 91.6, 0.0, 240.0, 0
1537194351, 09/17/18, 14:25:51, 24.38, 1.089, 91.6, 0.0, 240.0, 0
1537194352, 09/17/18, 14:25:52, 24.38, 1.089, 91.6, 0.0, 240.0, 0
1537194353, 09/17/18, 14:25:53, 24.38, 1.089, 91.6, 0.0, 240.0, 0
1537194355, 09/17/18, 14:25:55, 24.38, 1.089, 91.6, 0.0, 240.0, 0
1537194356, 09/17/18, 14:25:56, 24.38, 1.089, 91.6, 0.0, 240.0, 0
1537194357, 09/17/18, 14:25:57, 24.38, 1.089, 91.6, 0.0, 240.0, 0
1537194359, 09/17/18, 14:25:59, 24.38, 1.089, 91.6, 0.0, 240.0, 0
1537194360, 09/17/18, 14:26:00, 24.38, 1.089, 91.6, 0.0, 240.0, 0
1537194361, 09/17/18, 14:26:01, 24.38, 1.089, 91.6, 0.0, 240.0, 0
1537194363, 09/17/18, 14:26:03, 24.38, 1.089, 95.2, 0.0, 240.0, 0
1537194364, 09/17/18, 14:26:04, 24.38, 1.089, 95.2, 0.0, 240.0, 0
1537194365, 09/17/18, 14:26:05, 24.38, 1.089, 95.2, 0.0, 240.0, 0
1537194367, 09/17/18, 14:26:07, 24.38, 1.089, 95.2, 0.0, 240.0, 0
1537194368, 09/17/18, 14:26:08, 24.38, 1.089, 95.2, 0.0, 240.0, 0
1537194369, 09/17/18, 14:26:09, 24.38, 1.089, 95.2, 0.0, 240.0, 0
1537194371, 09/17/18, 14:26:11, 24.38, 1.089, 95.2, 0.0, 240.0, 0
1537194372, 09/17/18, 14:26:12, 24.38, 1.089, 95.2, 0.0, 240.0, 0
1537194373, 09/17/18, 14:26:13, 24.38, 1.089, 98.1, 0.0, 240.0, 0
1537194375, 09/17/18, 14:26:15, 24.38, 1.089, 98.1, 0.0, 240.0, 0
1537194376, 09/17/18, 14:26:16, 24.38, 1.089, 98.1, 0.0, 240.0, 0
1537194377, 09/17/18, 14:26:17, 24.38, 1.089, 98.1, 0.0, 240.0, 0
1537194379, 09/17/18, 14:26:19, 24.38, 1.089, 98.1, 0.0, 240.0, 0
1537194380, 09/17/18, 14:26:20, 24.38, 1.089, 98.1, 0.0, 240.0, 0
1537194381, 09/17/18, 14:26:21, 24.38, 1.089, 98.1, 0.0, 240.0, 0
1537194383, 09/17/18, 14:26:23, 24.38, 1.089, 98.1, 0.0, 240.0, 0
1537194384, 09/17/18, 14:26:24, 24.38, 1.089, 91.3, 0.0, 240.0, 0
1537194385, 09/17/18, 14:26:25, 24.38, 1.089, 91.3, 0.0, 240.0, 0
1537194387, 09/17/18, 14:26:27, 24.38, 1.089, 91.3, 0.0, 240.0, 0
1537194388, 09/17/18, 14:26:28, 24.38, 1.089, 91.3, 0.0, 240.0, 0
1537194389, 09/17/18, 14:26:29, 24.38, 1.089, 91.3, 0.0, 240.0, 0
1537194390, 09/17/18, 14:26:31, 24.38, 1.089, 91.3, 0.0, 240.0, 0
1537194392, 09/17/18, 14:26:32, 24.38, 1.089, 91.3, 0.0, 240.0, 0
1537194393, 09/17/18, 14:26:33, 24.38, 1.089, 91.3, 0.0, 240.0, 0
1537194395, 09/17/18, 14:26:35, 24.38, 1.089, 91.5, 0.0, 240.0, 0
1537194396, 09/17/18, 14:26:36, 24.38, 1.089, 91.5, 0.0, 240.0, 0
1537194397, 09/17/18, 14:26:37, 24.38, 1.089, 91.5, 0.0, 240.0, 0
1537194399, 09/17/18, 14:26:39, 24.38, 1.089, 91.5, 0.0, 240.0, 0
1537194400, 09/17/18, 14:26:40, 24.38, 1.089, 91.5, 0.0, 240.0, 0
1537194401, 09/17/18, 14:26:41, 24.38, 1.089, 91.5, 0.0, 240.0, 0
1537194402, 09/17/18, 14:26:43, 24.38, 1.089, 91.5, 0.0, 240.0, 0
1537194404, 09/17/18, 14:26:44, 24.38, 1.089, 91.6, 0.0, 240.0, 0
1537194405, 09/17/18, 14:26:45, 24.38, 1.089, 91.6, 0.0, 240.0, 0
1537194407, 09/17/18, 14:26:47, 24.38, 1.089, 91.6, 0.0, 240.0, 0
1537194408, 09/17/18, 14:26:48, 24.38, 1.089, 91.6, 0.0, 240.0, 0
1537194409, 09/17/18, 14:26:49, 24.38, 1.089, 91.6, 0.0, 240.0, 0
1537194410, 09/17/18, 14:26:50, 24.38, 1.089, 91.6, 0.0, 240.0, 0
1537194412, 09/17/18, 14:26:52, 24.38, 1.089, 91.6, 0.0, 240.0, 0
1537194413, 09/17/18, 14:26:53, 24.38, 1.089, 91.6, 0.0, 240.0, 0
1537194415, 09/17/18, 14:26:55, 24.38, 1.089, 91.6, 0.0, 240.0, 0
1537194416, 09/17/18, 14:26:56, 24.38, 1.089, 91.6, 0.0, 240.0, 0
1537194417, 09/17/18, 14:26:57, 24.38, 1.089, 91.6, 0.0, 240.0, 0
1537194418, 09/17/18, 14:26:59, 24.38, 1.089, 91.6, 0.0, 240.0, 0
1537194420, 09/17/18, 14:27:00, 24.38, 1.089, 91.6, 0.0, 240.0, 0
1537194421, 09/17/18, 14:27:01, 24.38, 1.089, 91.6, 0.0, 240.0, 0
1537194422, 09/17/18, 14:27:02, 24.38, 1.089, 91.6, 0.0, 240.0, 0
1537194424, 09/17/18, 14:27:04, 24.38, 1.089, 98.4, 0.0, 240.0, 0
1537194425, 09/17/18, 14:27:05, 24.38, 1.089, 98.4, 0.0, 240.0, 0
1537194427, 09/17/18, 14:27:07, 24.38, 1.089, 98.4, 0.0, 240.0, 0
1537194428, 09/17/18, 14:27:08, 24.38, 1.089, 98.4, 0.0, 240.0, 0
1537194429, 09/17/18, 14:27:09, 24.38, 1.089, 98.4, 0.0, 240.0, 0
1537194430, 09/17/18, 14:27:10, 24.38, 1.089, 98.4, 0.0, 240.0, 0
1537194432, 09/17/18, 14:27:12, 24.38, 1.089, 98.4, 0.0, 240.0, 0
1537194433, 09/17/18, 14:27:13, 24.25, 1.089, 98.4, 0.0, 240.0, 0
