09/17/18, 11:50:13,35.44,1.116,90.4,0,240,28
09/17/18, 11:50:15,35.44,1.116,90.4,0,240,28
09/17/18, 11:50:16,35.31,1.116,90.4,0,240,28
09/17/18, 11:50:17,35.31,1.116,90.4,0,240,28
09/17/18, 11:50:19,35.31,1.116,90.2,0,240,28
09/17/18, 11:50:20,35.31,1.116,90.2,0,240,28
09/17/18, 11:50:21,35.31,1.116,90.2,0,240,28
09/17/18, 11:50:23,35.31,1.116,90.2,0,240,28
09/17/18, 11:50:24,35.31,1.116,90.2,0,240,28
09/17/18, 11:50:25,35.31,1.116,90.2,0,240,28
09/17/18, 11:50:27,35.31,1.116,90.2,0,240,28
09/17/18, 11:50:28,35.31,1.116,90.1,0,240,28
09/17/18, 11:50:29,35.31,1.116,90.1,0,240,28
09/17/18, 11:50:31,35.31,1.116,90.1,0,240,28
09/17/18, 11:50:32,35.31,1.116,90.1,0,240,28
09/17/18, 11:50:33,35.31,1.116,90.1,0,240,28
09/17/18, 11:50:35,35.31,1.116,90.1,0,240,28
09/17/18, 11:50:36,35.31,1.116,90.1,0,240,28
09/17/18, 11:50:37,35.31,1.116,90.1,0,240,28
09/17/18, 11:50:39,35.31,1.116,90,0,240,28
09/17/18, 11:50:40,35.31,1.116,90,0,240,28
09/17/18, 11:50:41,35.31,1.116,90,0,240,28
09/17/18, 11:50:43,35.31,1.116,90,0,240,28
09/17/18, 11:50:44,35.31,1.116,90,0,240,28
09/17/18, 11:50:45,35.31,1.116,90,0,240,28
09/17/18, 11:50:47,35.25,1.116,90,0,240,28
09/17/18, 11:50:48,35.25,1.116,90,0,240,28
09/17/18, 11:50:49,35.25,1.116,90,0,240,28
09/17/18, 11:50:51,35.25,1.116,90,0,240,28
09/17/18, 11:50:52,35.25,1.116,90,0,240,28
09/17/18, 11:50:53,35.25,1.116,90,0,240,28
09/17/18, 11:50:54,35.25,1.116,90,0,240,28
09/17/18, 11:50:56,35.25,1.116,90,0,240,28
09/17/18, 11:50:57,35.12,1.116,90,0,240,28
09/17/18, 11:50:58,35.12,1.116,89.9,0,240,28
09/17/18, 11:51:00,35.12,1.116,89.9,0,240,28
09/17/18, 11:51:01,35.12,1.116,89.9,0,240,28
09/17/18, 11:51:02,35.12,1.116,89.9,0,240,28
09/17/18, 11:51:04,35.12,1.116,89.9,0,240,28
09/17/18, 11:51:05,35.12,1.116,89.9,0,240,28
